Run ID,Browser Order,Browser,Timestamp,Total Power(mW),Pre Idle Baseline(mW),Post Idle Baseline(mW),Matched Idle Baseline(mW),Net Browser Power(mW)
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666097,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666098,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666099,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666100,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666101,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666102,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666103,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666105,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666106,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666107,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666108,3230.47,1493.95,2711.99,2102.97,1127.51
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666109,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666110,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666111,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666112,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666113,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666114,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666115,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666116,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666117,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666118,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666119,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666120,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666121,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666122,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666123,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666124,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666125,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666126,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666127,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666128,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666129,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666131,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666132,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666133,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666134,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666135,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666136,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666137,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666138,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666139,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666140,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666141,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666142,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666143,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666144,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666145,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666146,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666147,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666148,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666149,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666150,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666151,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666152,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666153,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666154,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666155,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666157,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666158,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666159,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666160,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666161,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666162,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666163,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666164,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666165,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666166,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666167,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666168,4837.40,1493.95,2711.99,2102.97,2734.44
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666169,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666170,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666171,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666172,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666173,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666174,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666175,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666176,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666177,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666178,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666179,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666180,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666181,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666182,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666184,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666185,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666186,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666187,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666188,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666189,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666190,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666191,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666192,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666193,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666194,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666195,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666196,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666197,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666198,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666199,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666200,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666201,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666202,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666203,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666204,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666205,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666206,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666207,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666208,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666209,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666211,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666212,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666213,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666214,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666215,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666216,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666217,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666218,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666219,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666220,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666221,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666222,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666223,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666224,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666225,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666226,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666227,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666228,3561.70,1493.95,2711.99,2102.97,1458.74
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666229,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666230,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666231,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666232,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666233,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666234,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666235,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666237,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666238,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666239,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666240,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666241,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666242,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666243,2348.62,1493.95,2711.99,2102.97,245.65
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666244,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666245,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666246,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666247,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666248,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666249,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666250,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666251,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666252,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666253,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666254,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666255,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666256,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666257,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666258,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666259,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666260,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666262,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666263,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666264,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666265,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666266,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666267,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666268,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666269,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666270,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666271,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666272,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666273,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666274,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666275,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666276,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666277,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666278,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666279,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666280,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666281,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666282,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666283,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666284,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666285,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666286,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666287,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666289,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666290,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666291,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666292,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666293,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666294,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666295,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666296,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666297,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666298,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666299,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666300,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666301,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666302,2900.74,1493.95,2711.99,2102.97,797.77
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666303,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666304,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666305,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666306,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666307,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666308,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666309,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666310,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666311,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666312,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666313,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666315,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666316,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666317,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666318,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666319,2627.17,1493.95,2711.99,2102.97,524.20
8ac41ed7-9cf6-4c1e-87d5-8005e1445227,1,Safari,1776666320,2627.17,1493.95,2711.99,2102.97,524.20
